,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
625,888,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,191,Nymburk,ORP,83
626,95651,12,04/2019,1384,Břeclav,ORP,1481,Kyjov,ORP,83
627,71132,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1431,Otrokovice,ORP,82
629,62613,12,04/2019,1317,Brno,ORP,1473,Hodonín,ORP,81
631,23320,12,04/2019,1031,Broumov,ORP,19,Praha,ORP,80
634,71158,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,94,Kolín,ORP,78
635,67529,12,04/2019,1031,Broumov,ORP,1210,Trutnov,ORP,77
638,63933,12,04/2019,1317,Brno,ORP,1546,Kroměříž,ORP,76
641,43497,12,04/2019,1716,Bruntál,ORP,19,Praha,ORP,74
649,24730,12,04/2019,1716,Bruntál,ORP,2062,Jeseník,ORP,69
650,34658,12,04/2019,1031,Broumov,ORP,965,Hradec Králové,ORP,68
652,11710,12,04/2019,1317,Brno,ORP,1961,Ostrava,ORP,67
657,37787,12,04/2019,1317,Brno,ORP,1465,Zlín,ORP,65
658,90165,12,04/2019,1317,Brno,ORP,1171,Moravská Třebová,ORP,65
659,95782,12,04/2019,1317,Brno,ORP,1198,Svitavy,ORP,61
660,95329,12,04/2019,1317,Brno,ORP,1996,Přerov,ORP,61
661,75395,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,27,Benešov,ORP,61
667,15632,12,04/2019,1384,Břeclav,ORP,1414,Pohořelice,ORP,58
668,71829,12,04/2019,1317,Brno,ORP,1422,Luhačovice,ORP,56
